IES_ID;IES_NAME
1752;FACULDADE AUTÔNOMA DE DIREITO
1753;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA
1754;INSTITUTO SUPERIOR DE EDUCACAO DE BRASILIA
1755;FACULDADE EQUIPE
1756;FACULDADE ASSOCIADA BRASIL
1757;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE GOIÂNIA
1758;FACULDADE INDEPENDENTE DO NORDESTE
1759;FACULDADE PADRE JOÃO BAGOZZI
1760;FACULDADE DE PEDAGOGIA DE VITORIA DE SANTO ANTAO
1761;FACULDADE BRASILEIRA DE GESTAO E NEGOCIOS
1762;FACULDADE DE TECNOLOGIA E NEGÓCIOS CARLOS DRUMMOND DE ANDRADE
1763;FACULDADE DE TECNOLOGIA SENAI CHAPECÓ
1764;FACULDADE DE EDUCAÇÃO REGIONAL SERRANA
1765;FACULDADE DE JOSÉ BONIFÁCIO
1766;FACULDADE ESPÍRITO SANTENSE
1767;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS
1768;FACULDADE REGIONAL SERRANA
1769;FACULDADE DE TURISMO DE CARATINGA
1770;FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DA INSTITUICAO DE ENSINO SUPERIOR DE GOIAS
1771;FACULDADE SANTA MARIA
1772;FACULDADE NORDESTE
1773;FACULDADE DE ITAPIRANGA
1774;FACULDADE EDUCACIONAL DE PONTA GROSSA
1775;FACULDADE DO VALE DO IPOJUCA
1776;FACULDADE DE TECNOLOGIA PROF. LUIZ ROSA
1777;FACULDADE METROPOLITANA DE GUARAMIRIM
1778;FACULDADE DE EDUCACAO, CIENCIAS E LETRAS SAO JUDAS TADEU
1779;FACULDADE AIEC
1780;FACULDADE HORIZONTINA
1781;FACULDADE INTESP
1782;FACULDADE DE ARTES, CIENCIAS E TECNOLOGIAS
1783;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS
1784;Faculdade Anhanguera de São Caetano
1785;FACULDADE DE COLIDER
1786;INSTITUTO MACHADENSE DE ENSINO SUPERIOR
1787;INSTITUTO DE ENSINO SUPERIOR DE JOINVILLE
1788;FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA
1789;FACULDADE CATUAÍ
1790;INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DA BAHIA
1791;FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DA UNIAO DE ENSINO SUPERIOR CERTO
1792;FACULDADE DE EDUCAÇÃO DE VITÓRIA
1793;FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DE UNIAO DA VITORIA
1794;FACULDADE DE CIENCIAS HUMANAS DE UNIAO DA VITORIA
1795;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE UNIAO DA VITORIA
1796;FACULDADE DE MATEMATICA DA INSTITUICAO DE ENSINO SUPERIOR DE GOIAS
1797;FACULDADE NORTE PARANAENSE
1798;FACULDADE EDUCACIONAL DE CORNÉLIO PROCÓPIO
1799;FACULDADE BRASILIA DE TECNOLOGIA, CIENCIAS E EDUCACAO
1800;FACULDADE DE REALEZA
1801;FACULDADE DOM BOSCO DE UBIRATÃ
1802;FACULDADE DE CIÊNCIAS DA SAÚDE
1803;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE PERNAMBUCO
1804;FACULDADE DE MAUÁ - FAMA
1805;FACULDADE DOS GUARARAPES
1806;FACULDADE FERNÃO DIAS
1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
1808;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO
1809;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
1810;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO
1811;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS
1812;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
1813;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
1814;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO
1815;FACULDADE DO INSTITUTO BRASIL
1816;INSTITUTO DE ENSINO SUPERIOR DE BAURU
1817;Faculdade Estácio de Curitiba
1818;FACULDADE PITÁGORAS DE BELO HORIZONTE
1819;FACULDADE FARIAS BRITO
1820;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
1821;FACULDADE LIONS
1822;FACULDADE SUL-AMERICANA
1823;INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ
1824;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITABIRITO
1825;FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS
1826;FACULDADE DE DIREITO DE LEOPOLDINA
1827;FACULDADE LUTERANA DE TEOLOGIA
1828;ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO
1829;FACULDADE DE TECNOLOGIA UIRAPURU
1830;FACULDADE ANHANGUERA DE PASSO FUNDO
1831;FACULDADE CENTRO PAULISTA
1832;FACULDADE DE JABOTICABAL
1833;FACULDADE DE ARUJÁ
1834;FACULDADE DE AGUDOS
1835;FACULDADE INTEGRADA DE ENSINO SUPERIOR DE COLINAS
1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB
1837;ESCOLA DE ESTUDOS SUPERIORES DE VIÇOSA
1838;FACULDADES INTEGRADAS RIO BRANCO
1839;FACULDADES INTEGRADAS DE VÁRZEA GRANDE
1840;FACULDADE CASTELO BRANCO
1841;FACULDADES INTEGRADAS ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE
1842;FACULDADES INTEGRADAS MACHADO DE ASSIS
1843;FACULDADE DE ADMINISTRAÇÃO DE CAMPO BELO
1844;FACULDADES INTEGRADAS STELLA MARIS DE ANDRADINA
1845;FEFISA - FACULDADES INTEGRADAS DE SANTO ANDRÉ
1846;CENTRO UNIVERSITÁRIO DE LINS
1847;FACULDADE ATENAS MARANHENSE DE IMPERATRIZ
1848;FACULDADE CENECISTA DE SANTA TEREZINHA DE ITAIPU
1849;FACULDADE DE DIREITO DE MOGI MIRIM
1850;FACULDADE ALVORADA DE TECNOLOGIA E EDUCAÇÃO DE MARINGÁ
1851;ESCOLA BRASILEIRA DE ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS
1852;FACULDADE SABERES
1853;FACULDADE DE TECNOLOGIA IBTA
1854;FACULDADES INTEGRADAS CLARETIANAS
1855;CENTRO UNIVERSITARIO CATOLICO DO SUDOESTE DO PARANA
1856;FACULDADE DO NORTE NOVO DE APUCARANA
1857;FACULDADE DEHONIANA
1858;FACULDADE INTEGRADA EUCLIDES FERNANDES
1859;INSTITUTO SUPERIOR DE EDUCACAO UIRAPURU
1860;FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN
1861;FACULDADE DE DIREITO DE CACOAL
1862;FACULDADE DA REGIÃO SERRANA
1863;FACULDADE DE MANTENA
1864;FACULDADE DE ADMINISTRAÇÃO DA ASSOCIAÇÃO BRASILIENSE DE EDUCAÇÃO
1865;INSTITUTO SUPERIOR DE EDUCAÇÃO ALVORADA PLUS
1866;FACULDADE DE CIÊNCIAS EMPRESARIAIS E ESTUDOS COSTEIROS DE NATAL
1867;FACULDADE DE CIÊNCIAS GERENCIAIS DE SANTOS DUMONT
1868;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT
1869;CENTRO UNIVERSITÁRIO DE ITAJUBÁ
1870;FACULDADES INTEGRADAS REGIONAIS DE AVARÉ
1871;FACULDADE DE MEDICINA DE CARATINGA
1872;FACULDADES INTEGRADAS SANTA CRUZ DE CURITIBA
1873;FACULDADE MERCÚRIO
1874;FACULDADE DE TECNOLOGIA DE OURINHOS
1875;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE IBITINGA
1876;FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU
1877;FACULDADE ATUAL
1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS
1879;FACULDADE EDUCACIONAL DE ARAUCÁRIA
1880;FACULDADE CASA DO ESTUDANTE
1881;FACULDADE DA ESCADA
1882;FACULDADE DE ASSUNTOS ACADÊMICOS E CIENTÍFICOS MONSENHOR EDISSON VIEIRA LÍCIO
1883;FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE
1884;FACULDADE RANCHARIENSE
1885;UNIDADE DE ENSINO SUPERIOR DOM BOSCO
1886;FACULDADE DE MONTE ALTO
1887;FACULDADE DE DIREITO DA SERRA
1888;FACULDADE DE SAUDE TECSOMA
1889;FACULDADE HOYLER DE LETRAS
1890;FACULDADE ÁVILA
1891;Faculdade Sartre COC
1892;FACULDADE ENIAC
1893;ESCOLA DE NEGÓCIOS DO ESTADO DA BAHIA - ENEB
1894;FACULDADE EUROPÉIA DE ADMINISTRAÇÃO E MARKETING
1895;CENTRO UNIVERSITÁRIO CHRISTUS
1896;FACULDADE DE TURISMO DE NOVA ANDRADINA
1897;FACULDADE DE LETRAS DE NOVA ANDRADINA
1898;FACULDADE DO LITORAL SUL PAULISTA
1899;FACULDADE DO NOROESTE PARANAENSE
1900;FACULDADE ANCHIETA DE ENSINO SUPERIOR DO PARANÁ
1901;FACULDADE CATÓLICA DE UBERLÂNDIA
1902;FACULDADE SANTO AGOSTINHO
1903;FACULDADE CRISTO REI
1904;FACULDADE SÃO CAMILO
1905;FACULDADE SANTA ADAME
1906;INSTITUTO DE ENSINO SUPERIOR MATERDEI
1907;FACULDADE EDUCACIONAL DE COLOMBO
1908;ESCOLA DE ENSINO SUPERIOR ALTERNATIVO
1909;FACULDADE PEREIRA DE FREITAS
1910;FACULDADE MAURÍCIO DE NASSAU DE LAURO FREITAS
1911;FACULDADE CENTROOESTE
1912;INSTITUTO SUPERIOR DE EDUCACAO JAPI
1913;FACULDADE DE MINAS
1914;FACULDADE PITAGORAS DE ENFERMAGEM DE MONTES CLAROS
1915;FACULDADE DE EDUCAÇÃO SILVA SERPA
1916;INSTITUTO SUPERIOR DE EDUCACAO PITAGORAS
1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL
1918;FACULDADE CAPIVARI
1919;FACULDADE DE CIÊNCIAS EXATAS E TECNOLÓGICAS SANTO AGOSTINHO - FACET
1920;FACULDADE DE FARMACIA DO PLANALTO CENTRAL
1921;FACULDADE DE SÃO BENTO
1922;ESCOLA SUPERIOR DE FISIOTERAPIA ESUFI
1923;FACULDADE DE DIREITO PADRE ARNALDO JANSSEN
1924;FACULDADE DO NORTE PIONEIRO DE JACAREZINHO
1925;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS SANTO AGOSTINHO
1926;FACULDADE DE ADMINISTRAÇÃO DE CATAGUASES
1927;FACULDADES INTEGRADAS DO VALE DO IGUAÇU
1928;FACULDADE CENECISTA ILHA DO GOVERNADOR
1929;FACULDADE DE CIENCIAS CONTABEIS FACICONT
1930;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO
1931;INSTITUTO DE ENSINO SUPERIOR FRANCISCANO
1932;FACULDADE PALOTINA
1933;FACULDADE BIRIGUI
1934;FACULDADE SINOP
1935;FACULDADE SÃO PAULO DE SANTOS
1936;FACULDADE LA SALLE
1937;FACULDADE EVANGÉLICA DE SALVADOR
1938;FACULDADE GLOBAL DE UMUARAMA
1939;INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL
1940;FACULDADE DE NOVA SERRANA
1941;FACULDADE CUIABÁ
1942;FACULDADE DE COMUNICACAO SOCIAL DE FLORIANOPOLIS
1943;FACULDADE SERRANA DE ENSINO SUPERIOR
1944;FACULDADE DE TECNOLOGIA IBRATEC
1945;FACULDADE DE SORRISO
1946;FACULDADE LEGALE
1947;FACULDADE DE ENGENHARIA DE TAQUARA
1948;FACULDADE DE ENSINO SUPERIOR DA PARAÍBA
1949;FACULDADE DE PAULÍNIA
1950;FACULDADE DE ORLÂNDIA
1951;INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE SAMAMBAIA
1952;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DO ARAGUAIA
1953;FACULDADE DE CIENCIAS BIOLOGICAS E DA SAUDE
1954;FACULDADE DE ECONOMIA
1955;FACULDADE DE CIENCIAS HUMANAS DE LAGES
1956;INSTITUTO BATISTA DE ENSINO SUPERIOR DE ALAGOAS
1957;FACULDADE DE TECNOLOGIA SENAI JOINVILLE
1958;FACULDADE DE TECNOLOGIA SENAI BLUMENAU
1959;FACULDADE DE CIENCIAS JURIDICAS DO PLANALTO CENTRAL
1960;FACULDADE DE MEDICINA DO PLANALTO CENTRAL
1961;INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA
1962;INSTITUTO SUPERIOR DE EDUCAÇÃO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA
1963;FACULDADE DE FISIOTERAPIA DOS CAMPOS GERAIS
1964;FACULDADE DE TECNOLOGIA EM HOTELARIA, GASTRONOMIA E TURISMO DE SÃO PAULO
1965;FACULDADE DE TECNOLOGIA DE ALAGOAS
1966;FACULDADE ALBERT EINSTEIN
1967;FACULDADE DO VALE DO ITAPECURÚ
1968;FACULDADE ATLÂNTICO
1969;FACULDADE DOS IMIGRANTES - FAI
1970;FACULDADE DO ESPÍRITO SANTO
1971;FACULDADE DE TECNOLOGIA MORUMBI SUL
1972;FACULDADE TIJUCUSSU
1973;INSTITUTO SUPERIOR DE EDUCAÇÃO ORÍGENES LESSA
1974;INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAXIAS
1975;FACULDADE DE CIENCIAS AGRARIAS DOS CAMPOS GERAIS
1976;INSTITUTO SUPERIOR DE EDUCACAO DE LINHARES
1977;CENTRO DE ESTUDOS SUPERIORES APRENDIZ
1978;FACULDADE METROPOLITANA DA GRANDE FORTALEZA
1979;INSTITUTO SUPERIOR DE EDUCACAO CENECISTA DE BRASILIA
1980;FACULDADE SINERGIA
1981;FACULDADE MILLENNIUM
1982;FACULDADE DE COMUNICACAO SOCIAL DE PATOS
1983;FACULDADE DE CIENCIAS E DA SAUDE DE PATOS
1984;FACULDADE DE CIÊNCIAS GERENCIAIS DE MANHUAÇU
1985;FACULDADE COMUNITARIA DE CAMPINAS
1986;FACULDADE ESTÁCIO DE SÁ DE JUIZ DE FORA
1987;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DEPUTADO JOSE LAVIOLA
1988;FACULDADE AVANTIS
1989;INSTITUTO SUPERIOR DE EDUCAÇÃO AVANTIS
1990;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE FORTALEZA
1991;FACULDADE JOÃO PAULO PRIMEIRO
1992;INSTITUTO DE ENSINO SUPERIOR DE PIEDADE
1993;FACULDADE DE CIÊNCIAS HUMANAS E DA SAÚDE
1994;INSTITUTO DE ENSINO SUPERIOR DE DOURADOS
1995;FACULDADE DE MEDICINA NOVA ESPERANÇA
1996;INSTITUTO CUIABÁ DE ENSINO E CULTURA
1997;INSTITUTO DE ENSINO SUPERIOR DE ARIPUANA
1998;INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL
1999;JOHN KNOX
2000;FACULDADE TATUAPE
2001;SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA
2002;INSTITUTO SUPERIOR DE EDUCACAO DIVINO SALVADOR
2003;FACULADE TEOLOGICA SINAL
2004;FACULDADE DE DIREITO PRESIDENTE CASTELO BRANCO
2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP
2006;INSTITUTO SUPERIOR DE EDUCACAO DE VITORIA
2007;FACULDADE DE CIENCIAS EXATAS E TECNOLOGICAS DO BRASIL
2008;INSTITUTO SUPERIOR DE EDUCACAO DE SAO GOTARDO
2009;FACULDADE DE TAQUARITINGA
2010;FACULDADE ESAMC SOROCABA
2011;INSTITUTO NACIONAL DE EDUCACAO DE PORTO SEGURO
2012;INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA
2013;INSTITUTO SUPERIOR DE EDUCACAO
2014;FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS
2015;INSTITUTO SANTO TOMÁS DE AQUINO
2016;LOGOS FACULDADE
2017;FACULDADES DE ALTA FLORESTA
2018;FACULDADE EVOLUCAO
2019;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SALGUEIRO
2020;INSTITUTO DE EDUCACAO SUPERIOR EUROBRAS
2021;FACULDADE JK - UNIDADE II - GAMA
2022;FACULDADE DE ROLIM DE MOURA
2023;FACULDADE DE GUANAMBI
2024;INSTITUTO SUPERIOR DE EDUCACAO DAS CLARETIANAS
2025;INSTITUTO SUPERIOR DE EDUCACAO CARLI GIOVANNI
2026;INSTITUTO SUPERIOR DE EDUCACAO BRASIL
2027;FACULDADE DE CAMPINA GRANDE
2028;FALCUDADE DE CIENCIAS ECONOMICAS CONTABEIS E ADMINISTRATIVAS DE BELO HORIZONTE
2029;INSTITUTO SUPERIOR DE EDUCACAO DE MARECHAL CANDIDO RONDON
2030;INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA
2031;FACULDADE DE EDUCACAO DE PRESIDENTE MEDICI
2032;FACULDADE DE PEDAGOGIA E FORMAÇÃO DE NORMALISTAS DE ARAGUAÍNA
2033;INSTITUTO SUPERIOR DE EDUCAÇÃO DE FLORESTA
2034;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ARAGUAÍNA
2035;UNIÃO LATINO-AMERICADA DE TECNOLOGIA
2036;Faculdade Estácio do Pará - Estácio FAP
2037;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS
2038;INSTITUTO DE EDUCACAO SUPERIOR VALE DO MEARIM
2039;FACULDADE CIDADE LUZ
2040;FACULDADE DO FUTURO
2041;FACULDADE SUDAMÉRICA
2042;FACULDADE FIGUEIREDO COSTA - FIC
2043;FACULDADE VALE DO SALGADO
2044;INSTITUTO SUPERIOR DE EDUCACAO VALE DO SALGADO
2045;FACULDADE AMADEUS
2046;INSTITUTO SUPERIOR DE EDUCACAO AMADEUS
2047;FACULDADE DE PSICOLOGIA DE CACOAL
2048;FACULDADE DE CIENCIAS E TECNOLOGIA DE CACOAL
2049;INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO
2050;ESCOLA SUPERIOR DE GESTAO E CIENCIAS DA SAUDE
2051;FACULDADE INTERFUTURA
2052;FACULDADE DE DIREITO DE LAGES
2053;FACULDADE PARA O DESENVOLVIMENTO DE PERNAMBUCO
2054;FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA
2055;FACULDADE ARAUCARIA DO SUDOESTE DO PARANA
2056;FACULDADE DA ALTA PAULISTA
2057;FACULDADE DE MOGI GUACU
2058;FACULDADE METROPOLITANA
2059;FACULDADE DE EDUCACAO E CIENCIAS DE TAGUATINGA
2060;FACULDADE PADRE SEVERIANO LTDA
2061;FACULDADE DE FORMACAO DE PROFESSORES DE ARAPIRACA
2062;INSTITUTO SUPERIOR DE EDUCACAO CENECISTA DE VARGINHA
2063;INSTITUTO NOSSA SENHORA APARECIDA DE EDUCACAO
2064;FACULDADE METROPOLITANA DE SALVADOR
2065;FACULDADE DE FILOSOFIA E TEOLOGIA DE ALAGOAS
2066;FACULDADE LEONARDO DA VINCI
2067;FACULDADE DE CIÊNCIAS EMPRESARIAIS
2068;FACULDADE DE CASTILHO
2069;FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS
2070;FACULDADE DE CIENCIAS SOCIAIS AMORIL
2071;FACULDADE TEOLOGICA BATISTA DO BRASIL
2072;FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL
2073;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO
2074;INSTITUTO EDUCACIONAL SAO JOAO DA ESOCIA DE ENSINO SUPERIOR
2075;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS
2076;FACULDADE REGIONAL DA BAHIA
2077;FACULDADE ANGLO-AMERICANO
2078;FACULDADE DE CIENCIAS HUMANAS E SOCIAIS DE JOINVILLE
2079;FACULDADE DE ITAITUBA
2080;FACULDADE UNIVERSICA DE FILOSOFIA
2081;FACULDADE DE CIENCIAS GERENCIAS DE PEDREIRA
2082;FACULDADE DE CIÊNCIAS MÉDICAS DA PARAÍBA
2083;FACULDADE DE IBITINGA
2084;FACULDADE CENECISTA DE NOVA PETRÓPOLIS
2085;INSTITUTO BAIANO DE ENSINO SUPERIOR
2086;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU
2087;FACULDADE MARECHAL RONDON
2088;INSTITUTO SUPERIOR DE EDUCACAO SANTO AGOSTINHO DE TERESINA
2089;FACULDADE CENECISTA DE MOSSORO
2090;FACULDADE DE TURISMO DE CONGONHAS
2091;INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER
2092;FACULDADE DOM PEDRO II
2093;FACULDADE GREGOR MENDEL
2094;FACULDADE DE ENSINO A
2095;INSITUTO SUPERIOR DE JACAREI
2096;Faculdade Comunitária de Manhuaçu
2097;ESCOLA SUPERIOR DE GUARARAPES
2098;FACULDADE KURIOS
2099;INSTITUTO DE ENSINO PESQUISA E EXTENSAO DO BRASIL OESTE
2100;FACULDADE DE LETRAS DO SERRO
2101;FACULDADE ASCENSAO
2102;FACULDADE DE AURIFLAMA
2103;FACULDADE E CENTRO DE ENSINO DE LONDRINA
2104;FACULDADE DE TEOLOGIA DE HOKEMÃH
2105;FACULDADE ADVENTISTA DE INFORMATICA
2106;FACULDADE DE VICOSA
2107;FACULDADE IBTE
2108;FACULDADE DE DIREITO DA SEDES
2109;FACULDADE JOAO PESSOA
2110;FACULDADE DOM CESAR
2111;INSTITUTO SUPERIOR DE TEOLOGIA APLICADA
2112;FACULDADE METODISTA DE BIRIGÜI
2113;FACULDADE DOM BOSCO DE PORTO ALEGRE
2114;FACULDADE DE TEOLOGIA FILADELFIA
2115;FACULDADE JOAO PAULO II
2116;FACULDADE IGUAPENSE SANTO AUGUSTO
2117;FACULDADE DE CIÊNCIA E TECNOLOGIA
2118;INSTITUTO DE EDUCACAO SUPERIOR GUAIANAS
2119;FACULDADE GUARARAPES
2120;INSTITUTO DE FILOSOFIA E DE TEOLOGIA PAULO VI
2121;FACULDADE DE INFORMATICA DE PEDREIRA
2122;Faculdade Estácio de Sergipe - Estácio FASE
2123;FACULDADE MAX PLANCK
2124;FACULDADE CALAFIORI
2125;FACULDADE DE EDUCACAO DE UBERLANDIA
2126;ESCOLA DE DIREITO DO RIO DE JANEIRO
2127;FACULDADE BATISTA DE EDUCACAO
2128;ESCOLA DE DIREITO DE SÃO PAULO
2129;ESCOLA DE ECONOMIA DE SÃO PAULO
2130;FACULDADE EVANGÉLICA DE TEOLOGIA DE BELO HORIZONTE
2131;FACULDADE FAPAN
2132;FACULDADE BARÃO DO RIO BRANCO
2133;Faculdade de Ciências, Educação e Teologia do Norte do Brasil
2134;FACULDADE DA IGREJA MINISTÉRIO FAMA
2135;FACULDADE CATÓLICA RAINHA DO SERTÃO
2136;INSTITUTO DE JUINA DE ENSINO SUPERIOR
2137;FACULDADE SÃO MARCOS
2138;INSTITUTO SUPERIOR DE EDUCACAO DIVINO SALVADOR
2139;FACULDADE DE INFORMATICA DE PARANAIBA
2140;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE LOURDES
2141;FACULDADE TEOLÓGICA BATISTA DO PARANÁ
2142;FACULDADE MULTIEDUCATIVA
2143;INSTITUTO SUPERIOR DE EDUCAÇÃO DE DUQUE DE CAXIAS
2144;FACULDADE ECOPORANGA
2145;FACULDADE INFÓRIUM DE TECNOLOGIA
2146;FACULDADE DO ACRE
2147;FACULDADE METROPOLITANA DE MANAUS
2148;FACULDADE DE PALMAS
2149;FACULDADE MATO GROSSO DO SUL
2150;FACULDADE DO PIAUÍ
2151;INSTITUTO SUPERIOR DE EDUCAÇÃO BERLAAR
2152;FACULDADE DE ADMINISTRACAO E TECNOLOGIA
2153;FACULDADE DE DIREITO DE MACAE
2154;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA
2155;FACULDADE DE CIENCIAS SOCIAIS E DA SAUDE DE CATAGUASES
2156;FACULDADE SÃO TOMÁS DE AQUINO
2157;INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA
2158;FACULDADE SANTA MARIA
2160;FACULDADE SANT'ANA
2161;FACULDADE TEOLOGICA DE VALENCA
2162;INSTITUTO METROPOLITANO DE ENSINO SUPERIOR DE VESPASIANO
2163;INSTITUTO SUPERIOR DE EDUCAÇÃO EUGÊNIO GOMES
2164;FACULDADE PANAMERICANA
2165;FACULDADE FOZ DO IGUAÇU
2166;INSTITUTO DE EDUCACAO E CULTURA INTEGRADA
2167;FACULDADE DE EDUCACAO E CIENCIAS GERENCIAIS DE SALTO
2168;FACULDADE CAMPO GRANDE
2169;FACULDADE CENECISTA DE FORTALEZA
2170;FACULDADE DE MATEMATICA JESUS MARIA JOSE
2171;INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR
2172;FACULDADE CENECISTA DE TRES RIOS
2173;FACULDADE GUAIANÁS
2174;FACULDADE DE SANTA CATARINA
2175;FACULDADE METROPOLITANA DE BLUMENAU
2176;FACULDADE DE CIENCIAS BIOMEDICAS DE COLATINA
2177;INSTITUTO PAULISTA DE ENSINO
2178;FACULDADE CENECISTA DE MACAE
2179;FACULDADE DE TURISMO DO ESTADO DO RIO DE JANEIRO
2180;RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA
2181;INSTITUTO SUPERIOR DE EDUCACAO CENECISTA DE CAPIVARI
2182;FACULDADE BATISTA IDA NELSON
2183;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ
2184;FACULDADE CENECISTA NOSSA SENHORA DOS ANJOS
2185;FACULDADE DE NUTRICAO DOS CAMPOS GERAIS
2186;FACULDADE SALESIANA DOM BOSCO
2187;FACULDADE DE CIENCIAS GERENCIAIS DE VALINHOS
2188;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION
2189;FACULDADE DO MARANHÃO
2190;FACULDADE JULIO CAMPOS
2191;FACULDADE ANHANGUERA DE PELOTAS
2192;INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI
2193;INSTITUTO SUPERIOR DE EDUCACAO IDEAL
2194;FACULDADE ANHANGUERA DO RIO GRANDE
2195;FACULDADE DE CIENCIAS GERENCIAIS DE MINAS GERAIS
2196;FACULDADE DE INFORMATICA E TECNOLOGIAS VARZEA GRANDENSE
2197;Faculdade Freguesia do Ó
2198;FACULDADE MONTEIRO LOBATO
2199;FACULDADE DE EDUCACAO E TEOLOGIA DO BRASIL
2200;FACULDADE VALE DO GORUTUBA
2201;FACULDADE ALPHA
2202;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA
2203;FACULDADE DE EDUCACAO ANCHIETA
2204;FACULDADE CATARINENSE DOM BOSCO
2205;FACULDADE DE TUPI PAULISTA
2206;FACULDADE FAE SÃO JOSÉ DOS PINHAIS
2207;FACULDADE SAO JUDAS TADEU
